household_index,evaluation_windows,mae_kwh,seasonal_naive_mae_kwh,beats_seasonal_naive,central_80_coverage_percent,central_80_width_kwh
1439,24,0.22703299507783312,0.313720486450216,1,84.02777777777779,0.7191146166167326
1440,24,0.05855905678537157,0.08662499950474335,1,84.02777777777779,0.20862821572356754
1443,24,0.09676880701833095,0.13852256851451886,1,83.85416666666666,0.3533747658236987
1461,24,0.16390517555798093,0.22461805391746262,1,83.68055555555556,0.5593586441698588
1462,24,0.09875952906440943,0.13716493060605395,1,87.15277777777779,0.29028451453066534
1469,24,0.15022941194992098,0.23509375135310823,1,80.72916666666666,0.5035145478064401
1471,24,0.352949034060455,0.48276388716314816,1,67.1875,0.6623589980105559
1474,24,0.16183328121486637,0.2242048615977789,1,86.63194444444444,0.5358020503125671
1478,24,0.06710662418562505,0.08703645872366098,1,77.25694444444444,0.1888082507842531
1480,24,0.0767479353170428,0.10493749925970203,1,84.54861111111111,0.23126188691498506
1492,24,0.11766297519595052,0.17305729084829283,1,80.72916666666666,0.3806507381248391
1495,24,0.056215213841318876,0.07614756955364202,1,77.77777777777779,0.15874650293133324
1498,24,0.42013473956224817,0.6108472213769952,1,80.90277777777779,1.354332984166427
1501,24,0.07297055842354894,0.0841649305075407,1,83.68055555555556,0.27802240318204796
1503,24,0.26954141391777536,0.3493871533557669,1,82.63888888888889,0.87598451700372
1507,24,0.20265804548075217,0.24994444228812224,1,78.47222222222221,0.5883059946095778
1509,24,0.17204739647503528,0.24738541930047278,1,82.46527777777779,0.5831681917318039
1512,24,0.11537519674230781,0.1514340291161918,1,86.80555555555556,0.39274364249366855
1520,24,0.22153597014645734,0.2818472170167499,1,86.11111111111111,0.8517603606192602
1530,24,0.13422390409848756,0.21386805621700156,1,83.85416666666666,0.41096876812581384
1533,24,0.29266050595065785,0.38745659882099265,1,87.15277777777779,0.9672821613235606
1541,24,0.6046771720931348,0.8325781276087381,1,70.48611111111111,1.1921975784935057
1547,24,0.19296901978345382,0.25973089993931353,1,80.38194444444444,0.5670865493723087
1553,24,0.14224297881850767,0.20268402649607095,1,81.59722222222221,0.3819129438294719
1554,24,0.11908902416730092,0.178038193197507,1,79.6875,0.37412782282465035
1556,24,0.1030349733773619,0.13862326343466216,1,77.95138888888889,0.3143303040156348
1564,24,0.1854899137073921,0.23662499845441845,1,76.04166666666666,0.4373207808368736
1566,24,0.03640923231917744,0.04839583343709819,1,78.47222222222221,0.1150453331000689
1568,11,0.08430005401147134,0.09908712141667352,1,80.3030303030303,0.2876074281380032
1569,24,0.1327019051790962,0.170152776389538,1,77.43055555555556,0.379257258389973
1574,24,0.21312392896248233,0.2775833321114381,1,81.42361111111111,0.5912476330478158
1575,24,0.1462701965873647,0.21207291705326903,1,82.11805555555556,0.5121321491897106
1576,24,0.10740611949909686,0.11450000079478034,1,87.15277777777779,0.40463506761524415
1594,24,0.025744559976576258,0.033592013924135244,1,84.20138888888889,0.07331174271853848
1596,24,0.09977030640907793,0.13593750046048728,1,78.29861111111111,0.27528139809146523
1597,24,0.07024459974814413,0.09255729232811266,1,81.59722222222221,0.22725879735985977
1598,24,0.25553344988859156,0.3447204860874788,1,76.04166666666666,0.66962527227588
1600,24,0.02697079730407697,0.03269618055492174,1,78.64583333333334,0.08300886849691677
1601,24,0.24565440881997347,0.3276371531085008,1,81.59722222222221,0.7848690104567342
1603,24,0.08068088486713047,0.09433159600141355,1,91.31944444444444,0.2739284179923642
1605,24,0.047145337798509795,0.06424652739547633,1,77.95138888888889,0.14715419212330338
